# time (s)	h_+ (strain)	h_x (strain)
-1.973632812	1.033572680730941419e-21	-3.200347632911161598e-21
-1.973571777	9.646439526790975011e-22	-2.969025213098942430e-21
-1.973510742	1.127149357705380391e-21	-3.168717201191962988e-21
-1.973449707	1.058155004675974599e-21	-2.936757231752136423e-21
-1.973388672	1.219730022848771361e-21	-3.134245907399617052e-21
-1.973327637	1.150623768410141814e-21	-2.901658238512643116e-21
-1.973266602	1.311228463515932770e-21	-3.096965503242986256e-21
-1.973205566	1.241964559583380053e-21	-2.863761356805373524e-21
-1.973144531	1.401559477734022386e-21	-3.056910352760882487e-21
-1.973083496	1.332092743874079526e-21	-2.823102305717795380e-21
-1.973022461	1.490638953314724480e-21	-3.014117400090512997e-21
-1.972961426	1.420924815342828796e-21	-2.779719366774448763e-21
-1.972900391	1.578383946001361029e-21	-2.968626135243675955e-21
-1.972839355	1.508378474225967377e-21	-2.733653348242741529e-21
-1.972778320	1.664712756421449379e-21	-2.920478557113264850e-21
-1.972717285	1.594372703301693219e-21	-2.684947547197970392e-21
-1.972656250	1.749545005978039422e-21	-2.869719134305513856e-21
-1.972595215	1.678827843057680543e-21	-2.633647709183914765e-21
-1.972534180	1.832801711412265918e-21	-2.816394763814789385e-21
-1.972473145	1.761665665811440163e-21	-2.579801985711228172e-21
-1.972412109	1.914405358190746537e-21	-2.760554727204216592e-21
-1.972351074	1.842809448290473007e-21	-2.523460889399710163e-21
-1.972290039	1.994279972427757959e-21	-2.702250644697052575e-21
-1.972229004	1.922184042818364831e-21	-2.464677246978930584e-21
-1.972167969	2.072351191362535707e-21	-2.641536427224560621e-21
-1.972106934	1.999715947284174685e-21	-2.403506150211178687e-21
-1.972045898	2.148546332449574898e-21	-2.578468226012550512e-21
-1.971984863	2.075333373217569717e-21	-2.340004904589018235e-21
-1.971923828	2.222794460783008370e-21	-2.513104380416691782e-21
-1.971862793	2.148966312517381362e-21	-2.274232976043367518e-21
-1.971801758	2.295026454929280441e-21	-2.445505363576348708e-21
-1.971740723	2.220546602456496355e-21	-2.206251935620550812e-21
-1.971679688	2.365175071029354557e-21	-2.375733726105233654e-21
-1.971618652	2.290007988984357330e-21	-2.136125402281471859e-21
-1.971557617	2.433175005252607034e-21	-2.303854037791176973e-21
-1.971496582	2.357286188094701281e-21	-2.063918983714604378e-21
-1.971435547	2.498962954422329415e-21	-2.229932827711532157e-21
-1.971374512	2.422318945791350422e-21	-1.989700215230881229e-21
-1.971313477	2.562477674609708020e-21	-2.154038521980022677e-21
-1.971252441	2.485046095553118316e-21	-1.913538497099170154e-21
-1.971191406	2.623660038030589772e-21	-2.076241380325265557e-21
-1.971130371	2.545409614346491845e-21	-1.835505030024781390e-21
-1.971069336	2.682453088002543907e-21	-1.996613430633186767e-21
-1.971008301	2.603353676473629625e-21	-1.755672748749170448e-21
-1.970947266	2.738802091515947394e-21	-1.915228401883569137e-21
-1.970886230	2.658824705314386104e-21	-1.674116254508562001e-21
-1.970825195	2.792654590225719768e-21	-1.832161655636576654e-21
-1.970764160	2.711771423166252653e-21	-1.590911745516148355e-21
-1.970703125	2.843960449018793651e-21	-1.747490115742242752e-21
-1.970642090	2.762144898598357181e-21	-1.506136946121631454e-21
-1.970581055	2.892671902433221705e-21	-1.661292197020776248e-21
-1.970520020	2.809898592078030973e-21	-1.419871034654554268e-21
-1.970458984	2.938743599032425587e-21	-1.573647732122050978e-21
-1.970397949	2.854988398992785123e-21	-1.332194569758702183e-21
-1.970336914	2.982132643416367222e-21	-1.484637897368672369e-21
-1.970275879	2.897372690620593035e-21	-1.243189415500401716e-21
-1.970214844	3.022798635937100746e-21	-1.394345137221594832e-21
-1.970153809	2.937012352737694473e-21	-1.152938665334694626e-21
-1.970092773	3.060703710206245751e-21	-1.302853087567589134e-21
-1.970031738	2.973870821839523165e-21	-1.061526564782917433e-21
-1.969970703	3.095812568064342172e-21	-1.210246497969891398e-21
-1.969909668	3.007914119040763555e-21	-9.690384332613626245e-22
-1.969848633	3.128092512419337463e-21	-1.116611152879549593e-21
-1.969787598	3.039110881615503162e-21	-8.755605846155313630e-22
-1.969726562	3.157513477317720466e-21	-1.022033791808880353e-21
-1.969665527	3.067432392013245723e-21	-7.811802471402080457e-22
-1.969604492	3.184048056029576131e-21	-9.266020287012743512e-22
-1.969543457	3.092852604473212963e-21	-6.859854822683320828e-22
-1.969482422	3.207671526205162948e-21	-8.304042704637668327e-22
-1.969421387	3.115348169158608319e-21	-5.900651028572209200e-22
-1.969360352	3.228361872770625420e-21	-7.335296347219838283e-22
-1.969299316	3.134898453692783113e-21	-4.935085906894936213e-22
-1.969238281	3.246099808332923906e-21	-6.360678670598870699e-22
-1.969177246	3.151485562346428732e-21	-3.964060132677469136e-22
-1.969116211	3.260868790946596281e-21	-5.381092574949066600e-22
-1.969055176	3.165094352521339429e-21	-2.988479401677343609e-22
-1.968994141	3.272655039437055426e-21	-4.397445565616194515e-22
-1.968933105	3.175712448730229227e-21	-2.009253587870728653e-22
-1.968872070	3.281447545972664934e-21	-3.410648909620661077e-22
-1.968811035	3.183330254020495224e-21	-1.027295899253264781e-22
-1.968750000	3.287238086266483312e-21	-2.421616788548509727e-22
-1.968688965	3.187940958822218110e-21	-4.352202907089604937e-24
-1.968627930	3.290021227129079625e-21	-1.431265448330688394e-22
-1.968566895	3.189540547113828277e-21	9.411506954447162997e-23
-1.968505859	3.289794331359318242e-21	-4.405123486152086839e-23
-1.968444824	3.188127800198038926e-21	1.925804165190070152e-22
-1.968383789	3.286557560055357399e-21	5.497246915186076591e-23
-1.968322754	3.183704297594145963e-21	2.909520341623523586e-22
-1.968261719	3.280313872394951758e-21	1.538528345406752196e-22
-1.968200684	3.176274415551879642e-21	3.891382109660662402e-22
-1.968139648	3.271069022816253582e-21	2.524982631512377268e-22
-1.968078613	3.165845322923036807e-21	4.870474130434446309e-22
-1.968017578	3.258831555458847664e-21	3.508173765123867051e-22
-1.967956543	3.152426974386880882e-21	5.845883690536410272e-22
-1.967895508	3.243612796205513886e-21	4.487191007648550581e-22
-1.967834473	3.136032101074955637e-21	6.816701550447591011e-22
-1.967773438	3.225426842035012417e-21	5.461127512523579020e-22
-1.967712402	3.116676198681493600e-21	7.782022789611699977e-22
-1.967651367	3.204290547696189236e-21	6.429081167906572825e-22
-1.967590332	3.094377513008326290e-21	8.740947645333795012e-22
-1.967529297	3.180223510099147504e-21	7.390155435476311718e-22
-1.967468262	3.069157022863089741e-21	9.692582349584713843e-22
-1.967407227	3.153248049970298402e-21	8.343460182951778463e-22
-1.967346191	3.041038420514952120e-21	1.063603995967506192e-21
-1.967285156	3.123389190885404311e-21	9.288112511274571117e-22
-1.967224121	3.010048089611983741e-21	1.157044118050397897e-21
-1.967163086	3.090674636058113131e-21	1.022323757536380999e-21
-1.967102051	2.976215080524794049e-21	1.249491518242223204e-21
-1.967041016	3.055134742389314669e-21	1.114796939644222726e-21
-1.966979980	2.939571083292121001e-21	1.340860040907517653e-21
-1.966918945	3.016802492223969326e-21	1.206145166647998197e-21
-1.966857910	2.900150398131862938e-21	1.431064537782309294e-21
-1.966796875	2.975713462618183324e-21	1.296283854435702151e-21
-1.966735840	2.857989903407902841e-21	1.520020947126319312e-21
-1.966674805	2.931905792029121841e-21	1.385129544073758268e-21
-1.966613770	2.813129021376896579e-21	1.607646371580822630e-21
-1.966552734	2.885420144986618288e-21	1.472599979427955775e-21
-1.966491699	2.765609681402272198e-21	1.693859155326090663e-21
-1.966430664	2.836299674066683621e-21	1.558614183530864461e-21
-1.966369629	2.715476280908753780e-21	1.778578959798399479e-21
-1.966308594	2.784589979757332094e-21	1.643092533740007928e-21
-1.966247559	2.662775644161964202e-21	1.861726838304561930e-21
-1.966186523	2.730339067994948096e-21	1.725956835854189998e-21
-1.966125488	2.607556978480254727e-21	1.943225309336481143e-21
-1.966064453	2.673597305438484266e-21	1.807130396508189453e-21
-1.966003418	2.549871828672137715e-21	2.022998428480331113e-21
-1.965942383	2.614417372593277578e-21	1.886538094614991392e-21
-1.965881348	2.489774028895385133e-21	2.100971858938005469e-21
-1.965820312	2.552854214722659528e-21	1.964106451007483235e-21
-1.965759277	2.427319652638294212e-21	2.177072940442003625e-21
-1.965698242	2.488964990831612655e-21	2.039763696708546300e-21
-1.965637207	2.362566960547959037e-21	2.251230756840553712e-21
-1.965576172	2.422809020340614134e-21	2.113439839602911029e-21
-1.965515137	2.295576346189292897e-21	2.323376201826029582e-21
-1.965454102	2.354447727925505065e-21	2.185066729401994682e-21
-1.965393066	2.226410279854103759e-21	2.393442043062140253e-21
-1.965332031	2.283944586416538452e-21	2.254578120866908048e-21
-1.965270996	2.155133250548309211e-21	2.461362984664706542e-21
-1.965209961	2.211365057641736221e-21	2.321909735433936744e-21
-1.965148926	2.081811705893811654e-21	2.527075727702835246e-21
-1.965087891	2.136776531589013203e-21	2.386999320810892449e-21
-1.965026855	2.006513990354867089e-21	2.590519028960817587e-21
-1.964965820	2.060248263731929928e-21	2.449786708740866180e-21
-1.964904785	1.929310281751986224e-21	2.651633757822416744e-21
-1.964843750	1.981851310506987515e-21	2.510213870966371942e-21
-1.964782715	1.850272525871321064e-21	2.710362950995582288e-21
-1.964721680	1.901658463386903078e-21	2.568224972968512790e-21
-1.964660645	1.769474369669394061e-21	2.766651865551150264e-21
-1.964599609	1.819744180967312465e-21	2.623766425885664623e-21
-1.964538574	1.686991092698653186e-21	2.820448029496802445e-21
-1.964477539	1.736184519902929980e-21	2.676786936152329116e-21
-1.964416504	1.602899537215585586e-21	2.871701290609155486e-21
-1.964355469	1.651057064023847243e-21	2.727237553223318890e-21
-1.964294434	1.517278036582344465e-21	2.920363862793885897e-21
-1.964233398	1.564440852348552547e-21	2.775071714814234079e-21
-1.964172363	1.430206342641217348e-21	2.966390370569298093e-21
-1.964111328	1.476416305416737335e-21	2.820245290317786834e-21
-1.964050293	1.341765551364014810e-21	3.009737890992797632e-21
-1.963989258	1.387065150618488551e-21	2.862716621576061738e-21
-1.963928223	1.252038027572434237e-21	3.050365993530262138e-21
-1.963867188	1.296470346137821034e-21	2.902446561580940540e-21
-1.963806152	1.161107328351021096e-21	3.088236777465581391e-21
-1.963745117	1.204716003891516960e-21	2.939398510796517983e-21
-1.963684082	1.069058125319988696e-21	3.123314907100806700e-21
-1.963623047	1.111887311249628022e-21	2.973538451000945456e-21
-1.963562012	9.759761260694715108e-22	3.155567644432247207e-21
-1.963500977	1.018070451869426917e-21	3.004834977003003410e-21
-1.963439941	8.819479943035363322e-22	3.184964879471248656e-21
-1.963378906	9.233525256066172052e-22	3.033259325591937002e-21
-1.963317871	7.870612693844001658e-22	3.211479158177335133e-21
-1.963256836	8.278214674889538346e-22	3.058785402216942313e-21
-1.963195801	6.914042849999016174e-22	3.235085707826430392e-21
-1.963134766	7.315659659925506318e-22	3.081389805227260679e-21
-1.963073730	5.950660869823789582e-22	3.255762459922379506e-21
-1.963012695	6.346753806406170520e-22	3.101051847464814478e-21
-1.962951660	4.981363506104194499e-22	3.273490070675334884e-21
-1.962890625	5.372396588439111713e-22	3.117753575446779340e-21
-1.962829590	4.007052972651633415e-22	3.288251938768652596e-21
-1.962768555	4.393492523952791094e-22	3.131479786011714123e-21
-1.962707520	3.028636105010123149e-22	3.300034220767066194e-21
-1.962646484	3.410950333294305122e-22	3.142218040257737112e-21
-1.962585449	2.047023518905602607e-22	3.308825843813843294e-21
-1.962524414	2.425682095353614352e-22	3.149958675130492897e-21
-1.962463379	1.063128763127557631e-22	3.314618515895202248e-21
-1.962402344	1.438602399168803349e-22	3.154694812251559574e-21
-1.962341309	7.786747116688629921e-24	3.317406733388911808e-21
-1.962280273	4.506274942965938112e-23	3.156422364267504752e-21
-1.962219238	-9.078434897245142921e-23	3.317187786097158338e-21
-1.962158203	-5.373255607769716274e-23	3.155140038587055566e-21
-1.962097168	-1.893086870919692047e-22	3.313961759665752310e-21
-1.962036133	-1.524339751012497697e-22	3.150849338447631282e-21
-1.961975098	-2.876945894216800258e-22	3.307731535370454648e-21
-1.961914062	-2.509498956463503040e-22	3.143554561460695181e-21
-1.961853027	-3.858505103492932451e-22	3.298502787401294392e-21
-1.961791992	-3.491888804159831927e-22	3.133262795592361337e-21
-1.961730957	-4.836851216045384829e-22	3.286283977447003396e-21
-1.961669922	-4.470597517533880294e-22	3.119983912416621276e-21
-1.961608887	-5.811073970529966006e-22	3.271086346738983183e-21
-1.961547852	-5.444716763647033622e-22	3.103730557870506346e-21
-1.961486816	-6.780266972044807732e-22	3.252923905494989513e-21
-1.961425781	-6.413342496885047682e-22	3.084518140548904668e-21
-1.961364746	-7.743528535871892722e-22	3.231813419842025181e-21
-1.961303711	-7.375575799272068057e-22	3.062364817126533094e-21
-1.961242676	-8.699962523488757338e-22	3.207774396127397964e-21
-1.961181641	-8.330523715856932208e-22	3.037291475531434102e-21
-1.961120605	-9.648679175719842225e-22	3.180829062641641684e-21
-1.961059570	-9.277300083501446196e-22	3.009321715447131866e-21
-1.960998535	-1.058879593961721066e-21	3.151002348964793839e-21
-1.960937500	-1.021502635512679198e-21	2.978481826236068205e-21
-1.960876465	-1.151943828731341913e-21	3.118321862622252906e-21
-1.960815430	-1.114283241525491191e-21	2.944800762542991083e-21
-1.960754395	-1.243974052944434879e-21	3.082817863375455259e-21
-1.960693359	-1.205985738846683447e-21	2.908310117207691090e-21
-1.960632324	-1.334884661818948404e-21	3.044523235012647614e-21
-1.960571289	-1.296525043918145068e-21	2.869044091936236832e-21
-1.960510254	-1.424591094334670432e-21	3.003473454695260170e-21
-1.960449219	-1.385817156203466898e-21	2.827039465355974428e-21
-1.960388184	-1.513009911683792444e-21	2.959706559883851485e-21
-1.960327148	-1.473779236179948410e-21	2.782335558859135115e-21
-1.960266113	-1.600058874873585845e-21	2.913263112947811140e-21
-1.960205078	-1.560329682326177960e-21	2.734974199844896690e-21
-1.960144043	-1.685657020900695857e-21	2.864186163355136692e-21
-1.960083008	-1.645388206902298713e-21	2.684999683025760475e-21
-1.960021973	-1.769724738188518940e-21	2.812521207567170944e-21
-1.959960938	-1.728875910462651560e-21	2.632458728985154544e-21
-1.959899902	-1.852183840364232251e-21	2.758316146783282182e-21
-1.959838867	-1.810715355289581285e-21	2.577400440780741669e-21
-1.959777832	-1.932957638888231411e-21	2.701621242150581251e-21
-1.959716797	-1.890830637104025950e-21	2.519876258266324828e-21
-1.959655762	-2.011971014303722978e-21	2.642489068149609944e-21
-1.959594727	-1.969147455650687605e-21	2.459939910172766199e-21
-1.959533691	-2.089150485924671352e-21	2.580974463657785191e-21
-1.959472656	-2.045593183769972766e-21	2.397647364167054371e-21
-1.959411621	-2.164424280070534496e-21	2.517134480794560148e-21
-1.959350586	-2.120096934716925116e-21	2.333056774824199144e-21
-1.959289551	-2.237722396781220495e-21	2.451028331922043936e-21
-1.959228516	-2.192589628029774981e-21	2.266228429436710242e-21
-1.959167480	-2.308976674726434390e-21	2.382717334535710966e-21
-1.959106445	-2.263004053676278611e-21	2.197224691970869499e-21
-1.959045410	-2.378120854454961426e-21	2.312264854195724800e-21
-1.958984375	-2.331274934414965658e-21	2.126109945150896823e-21
-1.958923340	-2.445090640041054466e-21	2.239736245647111480e-21
-1.958862305	-2.397338986506705779e-21	2.052950530409036820e-21
-1.958801270	-2.509823758582210341e-21	2.165198791884625557e-21
-1.958740234	-2.461134978320072239e-21	1.977814686366099188e-21
-1.958679199	-2.572260018152924384e-21	2.088721641682406207e-21
-1.958618164	-2.522603787235667006e-21	1.900772485258492848e-21
-1.958557129	-2.632341363607045818e-21	2.010375745270706676e-21
-1.958496094	-2.581688454567435403e-21	1.821895767779938379e-21
-1.958435059	-2.690011930397373957e-21	1.930233788278696960e-21
-1.958374023	-2.638334238362194274e-21	1.741258076381706734e-21
-1.958312988	-2.745218096532767309e-21	1.848370124183594967e-21
-1.958251953	-2.692488664232180808e-21	1.658934586792197309e-21
-1.958190918	-2.797908532270499751e-21	1.764860705147445243e-21
-1.958129883	-2.744101574029076267e-21	1.575002038146504656e-21
-1.958068848	-2.848034247748456962e-21	1.679783011440290686e-21
-1.958007812	-2.793125172494027796e-21	1.489538661620240297e-21
-1.957946777	-2.895548638380022167e-21	1.593215979219778236e-21
-1.957885742	-2.839514071370660783e-21	1.402624107788378377e-21
-1.957824707	-2.940407528193149030e-21	1.505239927411854795e-21
-1.957763672	-2.883225331819496979e-21	1.314339372477942856e-21
-1.957702637	-2.982569210730180329e-21	1.415936482713726609e-21
-1.957641602	-2.924218503938229559e-21	1.224766721515420054e-21
-1.957580566	-3.021994487743194544e-21	1.325388503995248404e-21
-1.957519531	-2.962455664543894538e-21	1.133989614253331726e-21
-1.957458496	-3.058646705553457480e-21	1.233680005047422269e-21
-1.957397461	-2.997901452197139111e-21	1.042092625966932751e-21
-1.957336426	-3.092491789005059368e-21	1.140896076542824062e-21
-1.957275391	-3.030523099992102044e-21	9.491613692582980660e-22
-1.957214355	-3.123498273046205761e-21	1.047122806967128832e-21
-1.957153320	-3.060290465981229531e-21	8.552824145107230133e-22
-1.957092285	-3.151637331939833115e-21	9.524472025517571744e-22
-1.957031250	-3.087176061103257539e-21	7.605432093672369298e-22
