# time (s)	h_+ (strain)	h_x (strain)
-0.554992676	2.837999368217671377e-20	-5.585177106096735373e-20
-0.554931641	2.942783146826261959e-20	-5.526900644757019849e-20
-0.554870605	3.047475133617677075e-20	-5.468583187157306188e-20
-0.554809570	3.149939708679720911e-20	-5.406344508406005383e-20
-0.554748535	3.252237733991877127e-20	-5.344111210910045183e-20
-0.554687500	3.352233665316149008e-20	-5.278002986027829845e-20
-0.554626465	3.451990095338547682e-20	-5.211949363470267127e-20
-0.554565430	3.549371609470162780e-20	-5.142069915407713109e-20
-0.554504395	3.646442584962180048e-20	-5.072297063371237169e-20
-0.554443359	3.741067789486410050e-20	-4.998750222827578654e-20
-0.554382324	3.835313437302836829e-20	-4.925364669619922571e-20
-0.554321289	3.927044529533017257e-20	-4.848259622991148983e-20
-0.554260254	4.018329168408268480e-20	-4.771373173585796363e-20
-0.554199219	4.107032638152537324e-20	-4.690824302952536557e-20
-0.554138184	4.195224978380709868e-20	-4.610553875115468871e-20
-0.554077148	4.280771804489024069e-20	-4.526680590556905742e-20
-0.554016113	4.365745141252167911e-20	-4.443148043387072490e-20
-0.553955078	4.448010981639795495e-20	-4.356074607822545520e-20
-0.553894043	4.529643381666529384e-20	-4.269406562965510082e-20
-0.553833008	4.608508756543144223e-20	-4.179261909799938415e-20
-0.553771973	4.686683237845287734e-20	-4.089589565583270338e-20
-0.553710938	4.762033705876688639e-20	-3.996507109382706413e-20
-0.553649902	4.836638410245249266e-20	-3.903966048124580976e-20
-0.553588867	4.908364737349640464e-20	-3.808083488654139898e-20
-0.553527832	4.979293095411225230e-20	-3.712813477471023749e-20
-0.553466797	5.047291415989902359e-20	-3.614272597327575296e-20
-0.553405762	5.114442304540992348e-20	-3.516417382679142400e-20
-0.553344727	5.178614274861384526e-20	-3.415363838826193479e-20
-0.553283691	5.241892166238842746e-20	-3.315070935118353570e-20
-0.553222656	5.302145109743086131e-20	-3.211654044644291563e-20
-0.553161621	5.361460213032641685e-20	-3.109074517211027941e-20
-0.553100586	5.417707257381969584e-20	-3.003447037591495466e-20
-0.553039551	5.472975651221749764e-20	-2.898735280328318294e-20
-0.552978516	5.525135856819087508e-20	-2.791053184536510498e-20
-0.552917480	5.576279613613909794e-20	-2.684366692559068149e-20
-0.552856445	5.624278093451216283e-20	-2.574788939340807739e-20
-0.552795410	5.671225394802794511e-20	-2.466288076972960941e-20
-0.552734375	5.714993425443241697e-20	-2.354976376624279616e-20
-0.552673340	5.757678668620850573e-20	-2.244824141039984265e-20
-0.552612305	5.797153792113725961e-20	-2.131942717029982145e-20
-0.552551270	5.835517687406508724e-20	-2.020304497935970519e-20
-0.552490234	5.870643804018027843e-20	-1.906019844712554651e-20
-0.552429199	5.904633462799847419e-20	-1.793063180396671866e-20
-0.552368164	5.935360914411220332e-20	-1.677543817756405010e-20
-0.552307129	5.964929927814607470e-20	-1.563438147840932421e-20
-0.552246094	5.991215571822621295e-20	-1.446854372185539650e-20
-0.552185059	6.016324079858716287e-20	-1.331770787487794048e-20
-0.552124023	6.038131353493522274e-20	-1.214294420374823685e-20
-0.552062988	6.058746104555055217e-20	-1.098405410232881951e-20
-0.552001953	6.076045079531983054e-20	-9.802095445402207089e-21
-0.551940918	6.092139480132684854e-20	-8.636887419281139931e-21
-0.551879883	6.104906907481486850e-20	-7.449474860557950359e-21
-0.551818848	6.116461062195030151e-20	-6.279694109439598747e-21
-0.551757812	6.124680407275320689e-20	-5.088576313988592815e-21
-0.551696777	6.131681148795242865e-20	-3.915974326637542413e-21
-0.551635742	6.135342616379014343e-20	-2.722904953964425555e-21
-0.551574707	6.137783525615286102e-20	-1.549236917055258344e-21
-0.551513672	6.136884075027923768e-20	-3.559720263372123051e-22
-0.551452637	6.134765491270608688e-20	8.170057734450899826e-22
-0.551391602	6.129308841524732558e-20	2.008710323171196363e-21
-0.551330566	6.122637862579886724e-20	3.179243099510894388e-21
-0.551269531	6.112634487537041202e-20	4.367634249720332252e-21
-0.551208496	6.101424959880096643e-20	5.533971316208760765e-21
-0.551147461	6.086892073392507953e-20	6.717301406380260975e-21
-0.551086426	6.071164572317397333e-20	7.877698770994772189e-21
-0.551025391	6.052126103386998072e-20	9.054228129194559000e-21
-0.550964355	6.031907903180004679e-20	1.020695107995142706e-20
-0.550903320	6.008394461169860492e-20	1.137495060261858292e-20
-0.550842285	5.983719495362644381e-20	1.251827628072121536e-20
-0.550781250	5.955768325283950483e-20	1.367602999810916484e-20
-0.550720215	5.926677137002853029e-20	1.480824995454998189e-20
-0.550659180	5.894332064955972585e-20	1.595405757766347900e-20
-0.550598145	5.860871747465259740e-20	1.707348030961938196e-20
-0.550537109	5.824183116302873703e-20	1.820565975511297043e-20
-0.550476074	5.786407243803635589e-20	1.931061321840970493e-20
-0.550415039	5.745431839088552565e-20	2.042750310755234475e-20
-0.550354004	5.703400387878489804e-20	2.151633720120819860e-20
-0.550292969	5.658201354268787233e-20	2.261629932925495725e-20
-0.550231934	5.611980614369797213e-20	2.368738834869544626e-20
-0.550170898	5.562627362525455001e-20	2.476881012099694137e-20
-0.550109863	5.512289839897509688e-20	2.582055517615658132e-20
-0.550048828	5.458857944042388418e-20	2.688185200728002397e-20
-0.549987793	5.404482253533076464e-20	2.791268340195987803e-20
-0.549926758	5.347053339818253347e-20	2.895230107436499434e-20
-0.549865723	5.288724088985454535e-20	2.996068064326056735e-20
-0.549804688	5.227385714818195940e-20	3.097709762183496623e-20
-0.549743652	5.165193378811379706e-20	3.196152102178076593e-20
-0.549682617	5.100038903321567277e-20	3.295325072100617505e-20
-0.549621582	5.034079690973805397e-20	3.391224967304716520e-20
-0.549560547	4.965208136795780111e-20	3.487784267312648924e-20
-0.549499512	4.895583848141371812e-20	3.580998715196241159e-20
-0.549438477	4.823099754719583412e-20	3.674803336072606665e-20
-0.549377441	4.749917630137661867e-20	3.765193372836839746e-20
-0.549316406	4.673930898747852394e-20	3.856106448575829793e-20
-0.549255371	4.597303459936845177e-20	3.943537356590564836e-20
-0.549194336	4.517929190681843912e-20	4.031426368768805725e-20
-0.549133301	4.437974073715229949e-20	4.115767877806430088e-20
-0.549072266	4.355332394698742763e-20	4.200504853589783945e-20
-0.549011230	4.272172175383329515e-20	4.281631335529051961e-20
-0.548950195	4.186388064318183096e-20	4.363093038995210614e-20
-0.548889160	4.100150076128957188e-20	4.440883695694744300e-20
-0.548828125	4.011353174657005040e-20	4.518951812201854050e-20
-0.548767090	3.922169319494557775e-20	4.593290856283387485e-20
-0.548706055	3.830493740462643703e-20	4.667852169587731215e-20
-0.548645020	3.738500292523805128e-20	4.738628997832040156e-20
-0.548583984	3.644084420512739123e-20	4.809575559696016033e-20
-0.548522949	3.549421823555734598e-20	4.876684918794762369e-20
-0.548461914	3.452408108955842805e-20	4.943914210826256380e-20
-0.548400879	3.355220767255298413e-20	5.007256355246519922e-20
-0.548339844	3.255755514175135183e-20	5.070671442723257945e-20
-0.548278809	3.156191577466929240e-20	5.130152284425344834e-20
-0.548217773	3.054424725805208722e-20	5.189661961854613475e-20
-0.548156738	2.952635868558587528e-20	5.245193211650720155e-20
-0.548095703	2.848720770547851311e-20	5.300712139866794563e-20
-0.548034668	2.744861965864131739e-20	5.352211440199957785e-20
-0.547973633	2.638955157408292630e-20	5.403660274767588595e-20
-0.547912598	2.533184445893966986e-20	5.451051323689990213e-20
-0.547851562	2.425445413060241931e-20	5.498356834424768526e-20
-0.547790527	2.317923667011778910e-20	5.541569500609570699e-20
-0.547729492	2.208514608000061140e-20	5.584664682032420214e-20
-0.547668457	2.099405291240408658e-20	5.623635110630045629e-20
-0.547607422	1.988490874177963089e-20	5.662459283170836489e-20
-0.547546387	1.877959797916772845e-20	5.697129992327335115e-20
-0.547485352	1.765706914863505727e-20	5.731628894139159553e-20
-0.547424316	1.653921989921414481e-20	5.761948862056148072e-20
-0.547363281	1.540499507422319588e-20	5.792074731274696488e-20
-0.547302246	1.427630493207234448e-20	5.817999473655282941e-20
-0.547241211	1.313208999766824661e-20	5.843711120992770833e-20
-0.547180176	1.199427250358935686e-20	5.865202758741496155e-20
-0.547119141	1.084178801233717057e-20	5.886465630292028037e-20
-0.547058105	9.696570089507797512e-21	5.903492947390552273e-20
-0.546997070	8.537548686039830602e-21	5.920279177525189350e-20
-0.546936035	7.386668054634584337e-21	5.932817668955334063e-20
-0.546875000	6.222851880950041820e-21	5.945106123269249861e-20
-0.546813965	5.068054454983400807e-21	5.953138032928655753e-20
-0.546752930	3.901192540159548815e-21	5.960914341103720522e-20
-0.546691895	2.744229811068763611e-21	5.964428689631052533e-20
-0.546630859	1.576075449477347460e-21	5.967685268215193368e-20
-0.546569824	4.187018598661851567e-22	5.966677870701699019e-20
-0.546508789	-7.489900185492947324e-22	5.965413935728399336e-20
-0.546447754	-1.905019706878765967e-21	5.959887409235515064e-20
-0.546386719	-3.070495169786057360e-21	5.954108978665420716e-20
-0.546325684	-4.223428509585487571e-21	5.944072739590750913e-20
-0.546264648	-5.384937255606332060e-21	5.933792625568666256e-20
-0.546203613	-6.533026745856656148e-21	5.919262876796179885e-20
-0.546142578	-7.688824733611933461e-21	5.904500667718413879e-20
-0.546081543	-8.830330445113196304e-21	5.885500375604491640e-20
-0.546020508	-9.978682514316299593e-21	5.866282408018191810e-20
-0.545959473	-1.111187470522171719e-20	5.842841269223004248e-20
-0.545898438	-1.225105718582014574e-20	5.819200589603200081e-20
-0.545837402	-1.337421890339110206e-20	5.791354987809196077e-20
-0.545776367	-1.450252220881651542e-20	5.763331304236786992e-20
-0.545715332	-1.561395187321378778e-20	5.731124256811433769e-20
-0.545654297	-1.672968307379179913e-20	5.698763880642402039e-20
-0.545593262	-1.782769704024686722e-20	5.662244975330166773e-20
-0.545532227	-1.892918241311225488e-20	5.625600752914830894e-20
-0.545471191	-2.001211750841580742e-20	5.584826074616134884e-20
-0.545410156	-2.109770505974595909e-20	5.543957309186770107e-20
-0.545349121	-2.216392108953441846e-20	5.498989356964735887e-20
-0.545288086	-2.323198304572532250e-20	5.453961720762792447e-20
-0.545227051	-2.427986526833300736e-20	5.404869315149626444e-20
-0.545166016	-2.532880053192949372e-20	5.355754751966975149e-20
-0.545104980	-2.635676209561355129e-20	5.302612932736978460e-20
-0.545043945	-2.738499866252044734e-20	5.249489550953029038e-20
-0.544982910	-2.839148300180380894e-20	5.192379465499126009e-20
-0.544921875	-2.939748033619119424e-20	5.135331421823112636e-20
-0.544860840	-3.038096352425088030e-20	5.074340204276905731e-20
-0.544799805	-3.136321488728558625e-20	5.013457578308270259e-20
-0.544738770	-3.232220794031622088e-20	4.948678219605301584e-20
-0.544677734	-3.327924266942200400e-20	4.884056879437881408e-20
-0.544616699	-3.421229379985781262e-20	4.815588088499836683e-20
-0.544555664	-3.514267953497510938e-20	4.747329547533771950e-20
-0.544494629	-3.604837634992339836e-20	4.675275603767037098e-20
-0.544433594	-3.695072120330673626e-20	4.603486868949180450e-20
-0.544372559	-3.782769284487686061e-20	4.527957466284194468e-20
-0.544311523	-3.870064751122792255e-20	4.452750878005815366e-20
-0.544250488	-3.954756673568961293e-20	4.373860960695151102e-20
-0.544189453	-4.038982653933040588e-20	4.295354024549724930e-20
-0.544128418	-4.120541173153502404e-20	4.213223614970316592e-20
-0.544067383	-4.201571860752730201e-20	4.131538825661107142e-20
-0.544006348	-4.279873572796189038e-20	4.046292844371023137e-20
-0.543945312	-4.357588013413907071e-20	3.961557501981676390e-20
-0.543884277	-4.432514459518950655e-20	3.873325580294621218e-20
-0.543823242	-4.506796735216490913e-20	3.785671599235131571e-20
-0.543762207	-4.578234582111375864e-20	3.694587884586864818e-20
-0.543701172	-4.648973987740870086e-20	3.604151595458569773e-20
-0.543640137	-4.716815200306629172e-20	3.510354549854306818e-20
-0.543579102	-4.783906412263639333e-20	3.417276494551837239e-20
-0.543518066	-4.848048418311948842e-20	3.320908686397101996e-20
-0.543457031	-4.911391655278524533e-20	3.225333406741452668e-20
-0.543395996	-4.971737502190589297e-20	3.126541296346302208e-20
-0.543334961	-5.031238677596227502e-20	3.028617116552327167e-20
-0.543273926	-5.087697180566093123e-20	2.927550835654927716e-20
-0.543212891	-5.143268046561072370e-20	2.827429638968313782e-20
-0.543151855	-5.195753928218841546e-20	2.724242764574423376e-20
-0.543090820	-5.247312210911573342e-20	2.622079764414324100e-20
-0.543029785	-5.295746232125261794e-20	2.516929087300063981e-20
-0.542968750	-5.343215757865973278e-20	2.412882593221735864e-20
-0.542907715	-5.387524839486824559e-20	2.305927881471376778e-20
-0.542846680	-5.430835652046866568e-20	2.200159060327419173e-20
-0.542785645	-5.470952987434856847e-20	2.091562818196369649e-20
-0.542724609	-5.510041455829802171e-20	1.984235450826661907e-20
-0.542663574	-5.545906613955659480e-20	1.874162673352032109e-20
-0.542602539	-5.580715530792055427e-20	1.765442907194172840e-20
-0.542541504	-5.612274549785583641e-20	1.654060830885260282e-20
-0.542480469	-5.642753219957748355e-20	1.544116928837854121e-20
-0.542419434	-5.669958690915538402e-20	1.431594778821508446e-20
-0.542358398	-5.696063010502035153e-20	1.320596864769093250e-20
-0.542297363	-5.718874151445074329e-20	1.207105598782530950e-20
-0.542236328	-5.740566676693609433e-20	1.095225400145992862e-20
-0.542175293	-5.758949396543543312e-20	9.809374497454158911e-21
-0.542114258	-5.776199402820388389e-20	8.683480374528848546e-21
-0.542053223	-5.790126355300837549e-20	7.534370468301752121e-21
-0.541992188	-5.802909885902964240e-20	6.403125730812385559e-21
-0.541931152	-5.812360513252890656e-20	5.249531358923867317e-21
-0.541870117	-5.820660418016229975e-20	4.114685701337663958e-21
-0.541809082	-5.825620984460925095e-20	2.958359647178125040e-21
-0.541748047	-5.829426948084381159e-20	1.821668282147575180e-21
-0.541687012	-5.829890563000700538e-20	6.643675160755227633e-22
-0.541625977	-5.829199123031561701e-20	-4.724114899390956049e-22
-0.541564941	-5.825165753753664312e-20	-1.628928478421198300e-21
-0.541503906	-5.819980308207979532e-20	-2.764036875499861544e-21
-0.541442871	-5.811456782452902917e-20	-3.918012749582090770e-21
-0.541381836	-5.801787587048280330e-20	-5.049694776671638199e-21
-0.541320801	-5.788787584948977500e-20	-6.199376024103416026e-21
-0.541259766	-5.774651739933179626e-20	-7.325881079336990384e-21
-0.541198730	-5.757195775672106012e-20	-8.469520680141602632e-21
-0.541137695	-5.738617202271729967e-20	-9.589105984975346916e-21
-0.541076660	-5.716732595350487367e-20	-1.072496607108218473e-20
-0.541015625	-5.693742001858777528e-20	-1.183589932441451683e-20
-0.540954590	-5.667462838016907746e-20	-1.296225382714172012e-20
-0.540893555	-5.640097675563372264e-20	-1.406281584520955912e-20
-0.540832520	-5.609464757407022618e-20	-1.517795312656448804e-20
-0.540771484	-5.577769165470378802e-20	-1.626644046461918573e-20
-0.540710449	-5.542829952885685942e-20	-1.736866592848475060e-20
-0.540649414	-5.506854694615587253e-20	-1.844339348044999888e-20
-0.540588379	-5.467663235022482008e-20	-1.953103215963526170e-20
-0.540527344	-5.427465622456132579e-20	-2.059033573150739325e-20
-0.540466309	-5.384082471027661592e-20	-2.166173484658694725e-20
-0.540405273	-5.339726280331622481e-20	-2.270397369993195386e-20
-0.540344238	-5.292218410265910903e-20	-2.375750518635471041e-20
-0.540283203	-5.243773787075060453e-20	-2.478106454782984396e-20
-0.540222168	-5.192214490058805925e-20	-2.581512754692677732e-20
-0.540161133	-5.139757845096225862e-20	-2.681842108004120061e-20
-0.540100098	-5.084226622103600386e-20	-2.783144439054733686e-20
-0.540039062	-5.027840517199959343e-20	-2.881291662597699381e-20
-0.539978027	-4.968422959765103319e-20	-2.980336111214992338e-20
-0.539916992	-4.908195984444549006e-20	-3.076148983260825345e-20
-0.539855957	-4.844983646613760818e-20	-3.172785078519778415e-20
-0.539794922	-4.781010285432863411e-20	-3.266114936158044538e-20
-0.539733887	-4.714100546548773865e-20	-3.360195880809272391e-20
-0.539672852	-4.646481037376571414e-20	-3.450897848309816483e-20
-0.539611816	-4.575976955897587346e-20	-3.542280744376795658e-20
-0.539550781	-4.504817139348099814e-20	-3.630213955934589719e-20
-0.539489746	-4.430827297943171987e-20	-3.718760024542468224e-20
-0.539428711	-4.356238458169231749e-20	-3.803787841096262306e-20
-0.539367676	-4.278876800278704995e-20	-3.889362636182188994e-20
-0.539306641	-4.200975497366202591e-20	-3.971352855940238985e-20
-0.539245605	-4.120361155492237678e-20	-4.053826471510159291e-20
-0.539184570	-4.039269049720075455e-20	-4.132651533870628277e-20
-0.539123535	-3.955526165694947410e-20	-4.211898804515745828e-20
-0.539062500	-3.871369833872993299e-20	-4.287435987065555176e-20
-0.539001465	-3.784627371372490167e-20	-4.363336681374437483e-20
-0.538940430	-3.697538115579317183e-20	-4.435468289669879347e-20
-0.538879395	-3.607929665139742364e-20	-4.507907296274963581e-20
-0.538818359	-3.518043314120741763e-20	-4.576520846082185130e-20
-0.538757324	-3.425706890977837617e-20	-4.645388352047385931e-20
-0.538696289	-3.333163594484000758e-20	-4.710376743785529529e-20
-0.538635254	-3.238241429512725318e-20	-4.775568405028711539e-20
-0.538574219	-3.143185445920099698e-20	-4.836830090128673289e-20
-0.538513184	-3.045823769992989184e-20	-4.898247193646225325e-20
-0.538452148	-2.948403247490702670e-20	-4.955686332563582169e-20
-0.538391113	-2.848752069583774665e-20	-5.013235950182922478e-20
-0.538330078	-2.749118821267217292e-20	-5.066762561830053573e-20
-0.538269043	-2.647331700626453122e-20	-5.120357695251461485e-20
-0.538208008	-2.545640973829873928e-20	-5.169887797592470814e-20
-0.538146973	-2.441874786559432131e-20	-5.219447514486565112e-20
-0.538085938	-2.338285026782733813e-20	-5.264903256090854951e-20
-0.538024902	-2.232699727187782066e-20	-5.310352817050826998e-20
-0.537963867	-2.127372336951325860e-20	-5.351662599380325479e-20
-0.537902832	-2.020130714009329707e-20	-5.392933575502497324e-20
-0.537841797	-1.913229807026240337e-20	-5.430032165753207118e-20
-0.537780762	-1.804497236336325490e-20	-5.467062546688637136e-20
-0.537719727	-1.696189387336679759e-20	-5.499891180989418834e-20
-0.537658691	-1.586133578935099826e-20	-5.532625473253512124e-20
-0.537597656	-1.476587569558641277e-20	-5.561131950069117271e-20
-0.537536621	-1.365378311967282701e-20	-5.589521265486238903e-20
-0.537475586	-1.254764873080220022e-20	-5.613660029061013824e-20
-0.537414551	-1.142573773981858175e-20	-5.637662163186040241e-20
-0.537353516	-1.031065324802679213e-20	-5.657394376892859644e-20
-0.537292480	-9.180655487390514811e-21	-5.676973877258545321e-20
-0.537231445	-8.058359332029254959e-21	-5.692267486738958200e-20
-0.537170410	-6.922019366842012025e-21	-5.707395710858260184e-20
-0.537109375	-5.794261573991924628e-21	-5.718225496842169385e-20
-0.537048340	-4.653334218269367032e-21	-5.728880659824401183e-20
-0.536987305	-3.521873720579961464e-21	-5.735228280536577992e-20
-0.536926270	-2.378121348679117164e-21	-5.741395492252608136e-20
-0.536865234	-1.244723289534555682e-21	-5.743249515330623693e-20
-0.536804199	-9.991313384808419968e-23	-5.744920807072452661e-20
-0.536743164	1.033653840255401553e-21	-5.742276730928908736e-20
-0.536682129	2.177752401049720273e-21	-5.739451071493186955e-20
-0.536621094	3.309718855740863429e-21	-5.732311336107371891e-20
-0.536560059	4.451337014099978328e-21	-5.724994637250958619e-20
-0.536499023	5.579935445445010432e-21	-5.713368624327995348e-20
-0.536437988	6.717307683648983466e-21	-5.701573735635844078e-20
-0.536376953	7.840775236089093249e-21	-5.685477758134437623e-20
-0.536315918	8.972142042040636751e-21	-5.669224451228437858e-20
-0.536254883	1.008872322123880863e-20	-5.648681732271310497e-20
-0.536193848	1.121233379732863904e-20	-5.627996674411993315e-20
-0.536132812	1.232028317398898913e-20	-5.603037315595576419e-20
-0.536071777	1.343439813495022249e-20	-5.577954032697696938e-20
-0.536010742	1.453198303544954141e-20	-5.548614971817939808e-20
-0.535949707	1.563487709074064815e-20	-5.519173800927762192e-20
-0.535888672	1.672038027051346306e-20	-5.485498759217206039e-20
-0.535827637	1.781034488758221617e-20	-5.451746790501809593e-20
-0.535766602	1.888206718302840872e-20	-5.413786209399556674e-20
-0.535705566	1.995741322691757901e-20	-5.375777217736572222e-20
-0.535644531	2.101367618182378112e-20	-5.333588185313499641e-20
-0.535583496	2.207273652729273938e-20	-5.291382551571768428e-20
-0.535522461	2.311188498971758311e-20	-5.245028718707838609e-20
-0.535461426	2.415301710203819887e-20	-5.198693340829421726e-20
-0.535400391	2.517342178770274370e-20	-5.148244827219213147e-20
-0.535339355	2.619501026756064121e-20	-5.097853021216418065e-20
-0.535278320	2.719507028557078025e-20	-5.043386311403025507e-20
-0.535217285	2.819552937480120515e-20	-4.989017702445273593e-20
-0.535156250	2.917367471226868318e-20	-4.930615531973262123e-20
-0.535095215	3.015145075609381497e-20	-4.872355935663459817e-20
-0.535034180	3.110614471723180737e-20	-4.810107167547733851e-20
-0.534973145	3.205971857941033660e-20	-4.748048461608407666e-20
-0.534912109	3.298946017565126671e-20	-4.682047953283603122e-20
-0.534851074	3.391734960271688675e-20	-4.616287939825010925e-20
-0.534790039	3.482067589017390413e-20	-4.546636400772870060e-20
-0.534729004	3.572143782114013966e-20	-4.477278659328447948e-20
-0.534667969	3.659692618156911730e-20	-4.404082499579627753e-20
-0.534606934	3.746915899930087641e-20	-4.331236231144234916e-20
-0.534545898	3.831542936117879410e-20	-4.254607400905893739e-20
-0.534484863	3.915777508228050282e-20	-4.178387263193607891e-20
-0.534423828	3.997349207846232547e-20	-4.098443083797659986e-20
-0.534362793	4.078463847782167866e-20	-4.018969017963801330e-20
-0.534301758	4.156851353638859067e-20	-3.935832004431314875e-20
-0.534240723	4.234719620353120047e-20	-3.853229053515754875e-20
-0.534179688	4.309798956852650993e-20	-3.767026728948811921e-20
-0.534118652	4.384299389201288239e-20	-3.681424848318332328e-20
-0.534057617	4.455951657105301950e-20	-3.592289550450817666e-20
-0.533996582	4.526967964836200571e-20	-3.503823410498002782e-20
-0.533935547	4.595079528375457922e-20	-3.411892090637621984e-20
-0.533874512	4.662500775312499143e-20	-3.320700872062032952e-20
-0.533813477	4.726963441382499143e-20	-3.226114886767750342e-20
-0.533752441	4.790684220550096309e-20	-3.132342068724236726e-20
-0.533691406	4.851395409696591244e-20	-3.035246964507208471e-20
-0.533630371	4.911316010094326449e-20	-2.939040105937662838e-20
-0.533569336	4.968178919008961670e-20	-2.839585397311569223e-20
-0.533508301	5.024205483767680478e-20	-2.741095911798227745e-20
-0.533447266	5.077129239041755114e-20	-2.639434853018695930e-20
-0.533386230	5.129173914715279209e-20	-2.538817777497254433e-20
-0.533325195	5.178073717614863015e-20	-2.435107128329332368e-20
-0.533264160	5.226054794367238586e-20	-2.332520885991529642e-20
-0.533203125	5.270852056371657563e-20	-2.226920671856531142e-20
-0.533142090	5.314694098833673332e-20	-2.122526829626898281e-20
-0.533081055	5.355316567740409516e-20	-2.015200096486749256e-20
-0.533020020	5.394950536314672255e-20	-1.909163117431188594e-20
-0.532958984	5.431332412716026928e-20	-1.800275681791989825e-20
-0.532897949	5.466695775140681500e-20	-1.692762672804198733e-20
-0.532836914	5.498777819041223856e-20	-1.582482867219466047e-20
-0.532775879	5.529814652043579255e-20	-1.473663322409804848e-20
-0.532714844	5.557544279475405482e-20	-1.362161736846303505e-20
-0.532653809	5.584205360323213908e-20	-1.252207277008311755e-20
-0.532592773	5.607536729804886943e-20	-1.139656496483759301e-20
-0.532531738	5.629779617603572228e-20	-1.028740605011722440e-20
-0.532470703	5.648673706266844573e-20	-9.153149439217024404e-21
-0.532409668	5.666462812901645662e-20	-8.036126996118552532e-21
-0.532348633	5.680887482179322926e-20	-6.894879331027047599e-21
-0.532287598	5.694194132729378636e-20	-5.771757402347268499e-21
-0.532226562	5.704124183491903650e-20	-4.625288330790232696e-21
-0.532165527	5.712926666045671705e-20	-3.497841491822773182e-21
-0.532104492	5.718343883082264092e-20	-2.347929825530170700e-21
-0.532043457	5.722627487865124335e-20	-1.217940442720641927e-21
-0.531982422	5.723520673613227183e-20	-6.637140817508890054e-23
-0.531921387	5.723277721326694501e-20	1.064373116740667688e-21
-0.531860352	5.719642718823868920e-20	2.215810639999455517e-21
-0.531799316	5.714872578175190932e-20	3.345520636546782743e-21
-0.531738281	5.706712283154507400e-20	4.495036886161029281e-21
-0.531677246	5.697421377505314072e-20	5.621923187975812421e-21
-0.531616211	5.684745739598171520e-20	6.767730292989150495e-21
-0.531555176	5.670947542741593296e-20	7.890007012500119860e-21
-0.531494141	5.653773555802027623e-20	9.030321767659280383e-21
-0.531433105	5.635488576819835309e-20	1.014620906862214669e-20
-0.531372070	5.613840258350084233e-20	1.127925570403123443e-20
-0.531311035	5.591096015606206963e-20	1.238698256752614570e-20
-0.531250000	5.565004375303409204e-20	1.351099550981087723e-20
-0.531188965	5.537835359564318779e-20	1.460880248938052124e-20
-0.531127930	5.507338357030211289e-20	1.572202910981327157e-20
-0.531066895	5.475785983776927497e-20	1.680817107150652190e-20
-0.531005859	5.440928475449162411e-20	1.790887441700821551e-20
-0.530944824	5.405041026424695415e-20	1.898162326027234373e-20
-0.530883789	5.365874701767285434e-20	2.006808476285690156e-20
-0.530822754	5.325707255863251842e-20	2.112573211764102029e-20
-0.530761719	5.282290562950147233e-20	2.219625427843169049e-20
-0.530700684	5.237904916488495482e-20	2.323711417481662372e-20
-0.530639648	5.190302977035341186e-20	2.429002321808823416e-20
-0.530578613	5.141767553588028841e-20	2.531243472390306089e-20
-0.530517578	5.090052067578827467e-20	2.634608321726323639e-20
-0.530456543	5.037441817437609986e-20	2.734841303976041259e-20
-0.530395508	4.981690957472250119e-20	2.836118247634450830e-20
-0.530334473	4.925087246907655480e-20	2.934182752387193729e-20
-0.530273438	4.865385542413942959e-20	3.033213086244753446e-20
-0.530212402	4.804876032890138260e-20	3.128952076198281281e-20
-0.530151367	4.741314244386377667e-20	3.225580492108074411e-20
-0.530090332	4.676992761895113519e-20	3.318840448794874390e-20
-0.530029297	4.609667745454457283e-20	3.412915278996664093e-20
-0.529968262	4.541634140176833151e-20	3.503546444555400734e-20
-0.529907227	4.470648702318777202e-20	3.594919900721562450e-20
-0.529846191	4.399008698799254109e-20	3.682776514110890252e-20
-0.529785156	4.324471442005234718e-20	3.771304920638142072e-20
-0.529724121	4.249336480063181597e-20	3.856245447913407615e-20
-0.529663086	4.171361639143447650e-20	3.941789469092118902e-20
-0.529602051	4.092848705759372519e-20	4.023676827374998667e-20
-0.529541016	4.011555975326073417e-20	4.106101688079211730e-20
-0.529479980	3.929787427751932257e-20	4.184803462885871988e-20
-0.529418945	3.845301781029933240e-20	4.263979162437559610e-20
-0.529357910	3.760405161383810834e-20	4.339367817994932104e-20
-0.529296875	3.672856660655791641e-20	4.415169336864383680e-20
-0.529235840	3.584964502271874328e-20	4.487122419109500616e-20
-0.529174805	3.494488101209163611e-20	4.559429918115363712e-20
-0.529113770	3.403737727041033191e-20	4.627830250021586236e-20
-0.529052734	3.310473065249675805e-20	4.696529261721160511e-20
-0.528991699	3.217006378624146740e-20	4.761265130673023046e-20
-0.528930664	3.121097568683834542e-20	4.826246742638767795e-20
-0.528869629	3.025060836709639818e-20	4.887212079531639465e-20
-0.528808594	2.926656244039971382e-20	4.948373109203864008e-20
-0.528747559	2.828199874016925010e-20	5.005467658984134007e-20
-0.528686523	2.727451889911530579e-20	5.062710819838610695e-20
-0.528625488	2.626730199060504269e-20	5.115840303230484807e-20
-0.528564453	2.523795007202200281e-20	5.169074361981375125e-20
-0.528503418	2.420965986069576702e-20	5.218150628106664534e-20
-0.528442383	2.316003322908621278e-20	5.267290552691942693e-20
-0.528381348	2.211228392803715314e-20	5.312231722357481194e-20
-0.528320312	2.104401302147450193e-20	5.357198820467714880e-20
